0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:36:38 -0800] "GET /cinema-project/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:57:20 -0800] "POST /cinema-project/faces/query/client/login HTTP/1.1" 303 5
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:57:20 -0800] "GET /cinema-project/admin.jsp HTTP/1.1" 200 4712
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:57:20 -0800] "GET /build/jquery.periodpicker.min.css HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:58:54 -0800] "GET /cinema-project/faces/register.html HTTP/1.1" 200 2894
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:59:37 -0800] "POST /cinema-project/query/client/save HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:59:37 -0800] "GET /cinema-project/faces/registerError.jsp HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:59:55 -0800] "POST /cinema-project/query/client/save HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:05:59:55 -0800] "GET /cinema-project/faces/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:00:02 -0800] "POST /cinema-project/faces/query/client/login HTTP/1.1" 303 5
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:00:02 -0800] "GET /cinema-project/home.jsp?id=26&moviesNumber=0&name=Popescu&email=popescuidolul@gmail.com&cellphone=0745723932 HTTP/1.1" 200 2721
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:29:35 -0800] "POST /cinema-project/faces/query/client/login HTTP/1.1" 303 5
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:29:35 -0800] "GET /cinema-project/home.jsp?id=26&moviesNumber=0&name=Popescu&email=popescuidolul@gmail.com&cellphone=0745723932 HTTP/1.1" 200 2721
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:28 -0800] "GET /cinema-project/query/client/26/myMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:28 -0800] "GET /cinema-project/myMovies.jsp?id=26&moviesNumber=0 HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:29 -0800] "GET /cinema-project/query/client/26/allMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:29 -0800] "GET /cinema-project/allMovies.jsp?id=26&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:30 -0800] "GET /cinema-project/query/client/26/getClient HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:30 -0800] "GET /cinema-project/home.jsp?id=26&moviesNumber=0&name=Popescu&email=popescuidolul@gmail.com&cellphone=0745723932 HTTP/1.1" 200 2721
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:31 -0800] "GET /cinema-project/query/client/26/myMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:31 -0800] "GET /cinema-project/myMovies.jsp?id=26&moviesNumber=0 HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:31 -0800] "GET /cinema-project/query/client/26/allMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:31 -0800] "GET /cinema-project/allMovies.jsp?id=26&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:46 -0800] "GET /cinema-project/query/client/26/15/addMovie?button0=Add+Movie HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:46 -0800] "GET /cinema-project/allMovies.jsp?id=26&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:47 -0800] "GET /cinema-project/query/client/26/myMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:47 -0800] "GET /cinema-project/myMovies.jsp?id=26&moviesNumber=1&id0=15&name0=Avengers&genre0=Action&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0 HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:49 -0800] "GET /cinema-project/query/client/26/15/removeMovie?button0=Remove+Movie HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:49 -0800] "GET /cinema-project/allMovies.jsp?id=26&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:50 -0800] "GET /cinema-project/query/client/26/myMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:32:50 -0800] "GET /cinema-project/myMovies.jsp?id=26&moviesNumber=0 HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:14 -0800] "POST /cinema-project/query/admin/findClient HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:14 -0800] "GET /cinema-project/clientMovies.jsp?id=26&moviesNumber=0 HTTP/1.1" 200 2269
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:19 -0800] "GET /cinema-project/query/client/24/18/addMovie?button2=Add+Movie HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:19 -0800] "GET /cinema-project/allMovies.jsp?id=24&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:20 -0800] "GET /cinema-project/style/bullet.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:20 -0800] "GET /cinema-project/style/side_back.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:20 -0800] "GET /cinema-project/style/side_base.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:20 -0800] "GET /cinema-project/style/side_top.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:21 -0800] "GET /cinema-project/query/client/24/getClient HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:21 -0800] "GET /cinema-project/home.jsp?id=24&moviesNumber=1&name=Codrut14&email=codrutfodor7@yahoo.com&cellphone=1234567890 HTTP/1.1" 200 2721
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:24 -0800] "GET /cinema-project/query/client/24/myMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:24 -0800] "GET /cinema-project/myMovies.jsp?id=24&moviesNumber=1&id0=18&name0=Alice+in+Wonderland&genre0=Fantasy&description0=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&image0=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0 HTTP/1.1" 200 3876
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:27 -0800] "GET /cinema-project/query/client/24/18/removeMovie?button0=Remove+Movie HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:27 -0800] "GET /cinema-project/allMovies.jsp?id=24&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:32 -0800] "GET /cinema-project/query/client/26/myMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:32 -0800] "GET /cinema-project/myMovies.jsp?id=26&moviesNumber=0 HTTP/1.1" 200 2515
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:33 -0800] "GET /cinema-project/query/client/26/getClient HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:33 -0800] "GET /cinema-project/home.jsp?id=26&moviesNumber=0&name=Popescu&email=popescuidolul@gmail.com&cellphone=0745723932 HTTP/1.1" 200 2721
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:34 -0800] "GET /cinema-project/query/client/26/allMovies HTTP/1.1" 303 -
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:34 -0800] "GET /cinema-project/allMovies.jsp?id=26&moviesNumber=3&id0=15&name0=Avengers&description0=The+Avengers+and+their+allies+must+be+willing+to+sacrifice+all+in+an+attempt+to+defeat+the+powerful+Thanos+before+his+blitz+of+devastation+and+ruin+puts+an+end+to+the+universe.&genre0=Action&image0=https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg&location0=Room1&start_h0=2018-11-19+19:00:00.0&end_h0=2018-11-19+21:00:00.0&id1=16&name1=Venom&description1=When+Eddie+Brock+acquires+the+powers+of+a+symbiote,+he+will+have+to+release+his+alter-ego+%22Venom%22+to+save+his+life.+&genre1=Action&image1=https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg&location1=Room2&start_h1=2018-11-19+16:00:00.0&end_h1=2018-11-19+17:30:00.0&id2=18&name2=Alice+in+Wonderland&description2=Nineteen-year-old+Alice+returns+to+the+magical+world+from+her+childhood+adventure,+where+she+reunites+with+her+old+friends+and+learns+of+her+true+destiny:+to+end+the+Red+Queen%27s+reign+of+terror.&genre2=Fantasy&image2=https://m.media-amazon.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_.jpg&location2=Room1&start_h2=2018-11-19+19:00:00.0&end_h2=2018-11-19+21:00:00.0 HTTP/1.1" 200 6511
0:0:0:0:0:0:0:1 - - [17/Nov/2018:06:48:36 -0800] "GET /cinema-project/query/client/26/15/addMovie?button0=Add+Movie HTTP/1.1" 303 -
